Date,Q_variance_VIX,RV,Cluster,VRP
2020-02-18,0.426649694044108,0.219149726054798,1,0.20749996798931
2020-02-21,0.425267982552654,0.287727602316731,1,0.137540380235923
2020-02-22,0.412230406435018,0.287421404446295,1,0.124809001988722
2020-02-23,0.40708534373158,0.286632121131495,1,0.120453222600085
2020-02-24,0.401454147499693,0.273855687392698,1,0.127598460106995
2020-02-25,0.398926559642817,0.271450008261982,1,0.127476551380834
2020-03-03,0.399623125369407,0.32619245336044,1,0.0734306720089673
2020-03-04,0.396219498041031,0.32619245336044,1,0.0700270446805913
2020-03-10,0.423320124248016,0.440806268133416,1,-0.0174861438854
2020-04-12,1.06334743408795,0.994325190823955,1,0.0690222432639984
2020-04-18,0.880069335620558,0.709085055981831,1,0.170984279638727
2020-04-19,0.850314258221126,0.710233220576303,1,0.140081037644823
2020-04-20,0.827381556905035,0.673002606948688,1,0.154378949956347
2020-04-21,0.818836294765359,0.512651962484568,1,0.306184332280791
2020-04-23,0.804446824338444,0.512723554564557,1,0.291723269773887
2020-04-24,0.783252654957155,0.532901697007007,1,0.250350957950147
2020-04-25,0.754312669779444,0.514490889996074,1,0.239821779783369
2020-04-28,0.706282019930385,0.367793889058581,1,0.338488130871804
2020-05-22,1.05449955137887,0.593756844564712,1,0.460742706814161
2020-05-23,1.00481368532812,0.62575884831321,1,0.379054837014912
2020-05-28,0.813676551725093,0.456389322392463,1,0.35728722933263
2020-05-29,0.758106953750619,0.473342044316364,1,0.284764909434255
2020-05-30,0.74014512521137,0.487744656297512,1,0.252400468913857
2020-05-31,0.732719944941975,0.48702129736644,1,0.245698647575534
2020-06-13,0.588131765771526,0.373976724408945,1,0.214155041362581
2020-06-15,0.588201469175139,0.365607267315782,1,0.222594201859357
2020-06-18,0.564715650477368,0.35969832974369,1,0.205017320733678
2020-06-20,0.534973195486895,0.327141234398656,1,0.207831961088239
2020-06-21,0.52622654236349,0.328110380884197,1,0.198116161479293
2020-06-22,0.523810376979331,0.294830247351516,1,0.228980129627815
2020-06-23,0.519300959557029,0.290686645419645,1,0.228614314137384
2020-06-25,0.506726071121297,0.294839056222067,1,0.211887014899231
2020-06-27,0.463654292495806,0.288767126244275,1,0.174887166251531
2020-06-29,0.435289967923938,0.273694142420034,1,0.161595825503904
2020-06-30,0.420624056324842,0.196667061480719,1,0.223956994844123
2020-07-01,0.400659428928337,0.133176139098253,1,0.267483289830084
2020-07-02,0.379677652186057,0.131022942904217,1,0.24865470928184
2020-07-03,0.358996061291043,0.130040053671207,1,0.228956007619836
2020-07-04,0.346737961383079,0.129402476185509,1,0.21733548519757
2020-07-23,0.343852462063334,0.0505171043265363,1,0.293335357736798
2020-07-24,0.33846213036366,0.0534771786836593,1,0.284984951680001
2020-07-25,0.335492326885595,0.0531294254146152,1,0.28236290147098
2020-07-26,0.340688447623603,0.0499914835099178,1,0.290696964113685
2020-08-12,0.524270027705868,0.311752210172613,1,0.212517817533255
2020-08-13,0.51953028322467,0.336160503035086,1,0.183369780189584
2020-08-14,0.51349244041452,0.338878387785126,1,0.174614052629394
2020-08-15,0.535343016795241,0.342931783347829,1,0.192411233447412
2020-08-16,0.560336694229196,0.342864914920954,1,0.217471779308242
2020-08-17,0.58030296901558,0.343568912954864,1,0.236734056060716
2020-08-20,0.579288988793644,0.354887911805123,1,0.224401076988522
2020-08-21,0.564598598254983,0.359382047976883,1,0.205216550278099
2020-08-22,0.556991977096204,0.360506297542706,1,0.196485679553498
2020-08-23,0.535572203147178,0.368580865047379,1,0.166991338099799
2020-08-24,0.524827649888095,0.363674325855066,1,0.16115332403303
2020-08-25,0.514882775914199,0.213891300205938,1,0.300991475708261
2020-08-27,0.49266132949802,0.229116932677786,1,0.263544396820235
2020-08-28,0.478665314657752,0.230856907232816,1,0.247808407424936
2020-08-29,0.462828405738449,0.22808911556742,1,0.234739290171029
2020-08-30,0.45128125860868,0.210505801182097,1,0.240775457426583
2020-09-08,0.535383411753766,0.341184698282135,1,0.194198713471631
2020-09-09,0.563622274528248,0.317803079567665,1,0.245819194960583
2020-09-21,0.376484371720736,0.299896009600792,1,0.0765883621199436
2020-09-25,0.350826258339243,0.319350205912794,1,0.0314760524264489
2020-09-30,0.324362232656186,0.333183774564841,1,-0.00882154190865447
2020-10-02,0.331329133904466,0.138451100627169,1,0.192878033277297
2020-10-07,0.353550280097857,0.112408622822602,1,0.241141657275256
2020-10-14,0.345429801547678,0.1144551222858,1,0.230974679261878
2020-11-10,0.500822961300863,0.339125693509856,1,0.161697267791006
2020-12-09,0.673142494398242,0.457657420919224,1,0.215485073479018
2021-07-17,0.757952561250422,0.570040199171113,1,0.187912362079309
2022-01-08,0.555095485643466,0.324850350955865,1,0.230245134687601
2022-01-09,0.546823062308331,0.31480182244786,1,0.232021239860471
2022-01-13,0.533079108479062,0.235578027386531,1,0.297501081092531
2022-01-14,0.509694129449031,0.237270722665036,1,0.272423406783996
2022-01-17,0.487378660744269,0.236598834316115,1,0.250779826428154
2022-01-19,0.469317845820345,0.217595140276331,1,0.251722705544014
2022-01-28,0.587599502202665,0.336622783712273,1,0.250976718490393
2022-01-31,0.560608677440101,0.323028489751464,1,0.237580187688636
2022-02-01,0.550045566279983,0.31887182934573,1,0.231173736934253
2022-02-02,0.54825616482938,0.320111050569192,1,0.228145114260189
2022-02-03,0.547469118059352,0.280585552010164,1,0.266883566049188
2022-02-04,0.542884360209118,0.311418283854743,1,0.231466076354375
2022-02-05,0.52844825305021,0.29259201579302,1,0.23585623725719
2022-02-06,0.518364897878645,0.469021961454429,1,0.0493429364242162
2022-02-07,0.516271018688982,0.468962402265336,1,0.047308616423646
2022-02-13,0.505113587193408,0.474251516820334,1,0.0308620703730742
2022-02-14,0.507460168252708,0.474420365372961,1,0.0330398028797462
2022-02-16,0.505139385309403,0.470730559137158,1,0.0344088261722453
2022-02-17,0.496353370921933,0.494508380485312,1,0.00184499043662029
2022-02-18,0.493176097110567,0.488547279621298,1,0.0046288174892698
2022-02-20,0.490845788642997,0.396048200490313,1,0.0947975881526835
2022-02-21,0.507011437385302,0.380595456979284,1,0.126415980406017
2022-02-23,0.533534080880763,0.421979325549666,1,0.111554755331097
2022-02-25,0.575338453682274,0.444175491022983,1,0.131162962659291
2022-02-26,0.567222107045376,0.450920213391059,1,0.116301893654317
2022-03-24,0.528042721104091,0.658764630476351,1,-0.130721909372259
2022-03-25,0.505595704138908,0.650384314972645,1,-0.144788610833736
2022-03-30,0.439439473523847,0.407712602638679,1,0.031726870885168
2022-04-01,0.423695291496893,0.391982998434619,1,0.031712293062274
2022-04-04,0.395548118993533,0.312382387932899,1,0.083165731060634
2022-04-07,0.412496964988281,0.231300190670254,1,0.181196774318027
2022-04-08,0.401369020187411,0.216437362670485,1,0.184931657516927
2022-04-09,0.399240473793884,0.212682093831892,1,0.186558379961992
2022-04-10,0.395675760036743,0.222976516532272,1,0.172699243504471
2022-04-12,0.411336830638627,0.187845328868005,1,0.223491501770622
2022-04-13,0.415019436762823,0.24398949353663,1,0.171029943226193
2022-04-14,0.406027600874648,0.219757083522976,1,0.186270517351672
2022-04-15,0.39847926328792,0.228439057664285,1,0.170040205623635
2022-04-18,0.399172348886562,0.22956512398015,1,0.169607224906411
2022-04-20,0.392637117403741,0.23001166756643,1,0.162625449837311
2022-04-22,0.388905675064213,0.223314645500287,1,0.165591029563927
2022-04-26,0.404756409200753,0.19908455647646,1,0.205671852724293
2022-04-27,0.412638672168095,0.207001845018102,1,0.205636827149993
2022-04-28,0.413076603668514,0.254811186476898,1,0.158265417191616
2022-04-29,0.403039773980086,0.251771652649119,1,0.151268121330967
2022-05-01,0.390083446065397,0.26137653385055,1,0.128706912214847
2022-05-02,0.390319820146033,0.267219379630981,1,0.123100440515052
2022-05-03,0.393579639662971,0.273189611731169,1,0.120390027931802
2022-05-04,0.396522810477579,0.265446322112506,1,0.131076488365073
2022-05-06,0.402366403749698,0.26792346230846,1,0.134442941441239
2022-05-07,0.406000480238012,0.348574610883667,1,0.0574258693543443
2022-05-08,0.419249065779223,0.349600611433494,1,0.0696484543457296
2022-05-29,0.717286072874766,0.66314873454632,1,0.0541373383284454
2022-05-30,0.696032237337697,0.660045114926755,1,0.0359871224109416
2022-06-01,0.655734879743054,0.731659059670725,1,-0.0759241799276715
2022-06-02,0.633674054907472,0.697454463153847,1,-0.0637804082463744
2022-06-05,0.582498414027027,0.671925692639131,1,-0.0894272786121048
2022-06-06,0.56791702290045,0.650756000916852,1,-0.0828389780164023
2022-06-09,0.545904183626454,0.405254324425727,1,0.140649859200727
2022-08-12,0.53429893615163,0.334370289302145,1,0.199928646849485
2022-08-13,0.524473190971596,0.332127378830879,1,0.192345812140717
2022-08-16,0.510459768379858,0.238265473424721,1,0.272194294955136
2022-08-18,0.520473602491009,0.220550861563867,1,0.299922740927142
2022-08-23,0.58104480879592,0.335921496378315,1,0.245123312417605
2022-08-26,0.567148963243129,0.238561392245784,1,0.328587570997345
2022-08-29,0.558442135679749,0.29574348349374,1,0.262698652186009
2022-08-31,0.551535621193837,0.319996928776377,1,0.23153869241746
2022-09-02,0.561662611614288,0.328645644242987,1,0.233016967371301
2022-09-03,0.563677122291309,0.316767456749162,1,0.246909665542147
2022-09-05,0.593819991269331,0.313932240042899,1,0.279887751226433
2022-09-06,0.589765886915405,0.304704829986742,1,0.285061056928663
2022-09-08,0.602174151288178,0.314829276458778,1,0.287344874829399
2022-09-24,0.560808804639925,0.46840876043614,1,0.0924000442037845
2022-09-27,0.555581252461262,0.445975204414384,1,0.109606048046878
2022-10-04,0.54452621417905,0.449315519533541,1,0.0952106946455095
2022-10-05,0.539069351143656,0.426493243606716,1,0.11257610753694
2022-10-08,0.508657932532617,0.298936589614638,1,0.20972134291798
2022-10-10,0.507534571792138,0.302586691140694,1,0.204947880651443
2022-10-11,0.5138004072785,0.292696360710674,1,0.221104046567826
2022-10-13,0.514174607113653,0.148978402474012,1,0.365196204639641
2022-10-16,0.452237517963965,0.139248184860314,1,0.312989333103651
2022-10-17,0.437322010675977,0.122508855428438,1,0.314813155247539
2022-10-18,0.427766202682796,0.123448504394609,1,0.304317698288187
2022-10-21,0.405642880101911,0.0775709479109882,1,0.328071932190923
2022-10-22,0.401572069519897,0.0772091556036039,1,0.324362913916293
2022-10-24,0.404163542072205,0.0727358814423294,1,0.331427660629876
2022-10-26,0.424973089540867,0.0721201137218298,1,0.352852975819037
2022-10-28,0.406228982663112,0.100175851550962,1,0.306053131112149
