Date,Q_variance_VIX,RV,Cluster,VRP
2020-04-27,0.714323964358367,0.459442157430338,1,0.254881806928029
2020-05-10,0.987595115268205,0.521851336674638,1,0.465743778593567
2020-06-17,0.578856717695326,0.369203507922482,1,0.209653209772844
2020-08-04,0.501709643712053,0.281263888899004,1,0.220445754813049
2020-08-07,0.515574812576636,0.303333842515351,1,0.212240970061286
2020-08-14,0.51349244041452,0.338878387785126,1,0.174614052629394
2020-09-19,0.406446629460998,0.300063752993848,1,0.106382876467151
2020-09-22,0.369923697385873,0.301606892412174,1,0.0683168049736994
2020-10-25,0.338901249836275,0.12523346523439,1,0.213667784601885
2020-10-27,0.35411520132333,0.127596911073046,1,0.226518290250284
2020-11-05,0.474473649384454,0.172596828562372,1,0.301876820822082
2020-11-06,0.500544863560144,0.16639441269527,1,0.334150450864874
2020-11-10,0.500822961300863,0.339125693509856,1,0.161697267791006
2020-11-12,0.476797727581092,0.339346511097104,1,0.137451216483988
2020-11-13,0.46734998058313,0.347423394498973,1,0.119926586084157
2020-11-20,0.500802428122908,0.351993038283805,1,0.148809389839103
2021-02-12,1.41393859215727,1.1886756959942,1,0.225262896163075
2021-05-28,1.54654452446724,1.47865648230128,1,0.0678880421659613
2022-01-18,0.476866100526949,0.236311914490994,1,0.240554186035955
2022-03-16,0.659846777469474,0.760941741063227,1,-0.101094963593754
2022-03-21,0.569991798229627,0.678780049922213,1,-0.108788251692586
2022-03-29,0.449761751825026,0.417318009658231,1,0.0324437421667951
2022-04-02,0.410629666081711,0.316879722204219,1,0.093749943877492
2022-04-03,0.400074199879239,0.31983871207531,1,0.0802354878039298
2022-04-07,0.412496964988281,0.231300190670254,1,0.181196774318027
2022-04-08,0.401369020187411,0.216437362670485,1,0.184931657516927
2022-04-12,0.411336830638627,0.187845328868005,1,0.223491501770622
2022-04-22,0.388905675064213,0.223314645500287,1,0.165591029563927
2022-04-24,0.384663403977438,0.233446840475226,1,0.151216563502212
2022-04-25,0.393959491265313,0.199478629211536,1,0.194480862053777
2022-04-26,0.404756409200753,0.19908455647646,1,0.205671852724293
2022-05-04,0.396522810477579,0.265446322112506,1,0.131076488365073
2022-05-07,0.406000480238012,0.348574610883667,1,0.0574258693543443
2022-05-14,0.815170768398283,0.56301548207804,1,0.252155286320243
2022-05-15,0.830593349866755,0.564222409896693,1,0.266370939970062
2022-05-17,0.848277648503126,0.582019046607535,1,0.266258601895591
2022-05-20,0.848391881464005,0.653177056451811,1,0.195214825012194
2022-05-23,0.771141879890589,0.708015616990658,1,0.0631262628999315
2022-05-28,0.725625904434729,0.665151621348261,1,0.0604742830864684
2022-05-29,0.717286072874766,0.66314873454632,1,0.0541373383284454
2022-05-30,0.696032237337697,0.660045114926755,1,0.0359871224109416
2022-05-31,0.670613589927544,0.663028367161587,1,0.00758522276595686
2022-06-02,0.633674054907472,0.697454463153847,1,-0.0637804082463744
2022-06-03,0.615771411197222,0.663329324808112,1,-0.0475579136108901
2022-06-06,0.56791702290045,0.650756000916852,1,-0.0828389780164023
2022-06-09,0.545904183626454,0.405254324425727,1,0.140649859200727
2022-06-11,0.552340206751254,0.416352132567812,1,0.135988074183442
2022-06-13,0.670045358837951,0.409302725324705,1,0.260742633513246
2022-06-26,0.910601678390434,1.0312501260257,1,-0.120648447635269
2022-06-27,0.886929651303943,1.03069614535039,1,-0.143766494046449
2022-06-29,0.842650558967198,0.965814448036212,1,-0.123163889069014
2022-06-30,0.859366685013278,0.915353409223093,1,-0.055986724209815
2022-07-01,0.868002733834261,0.910036990444723,1,-0.0420342566104628
2022-07-02,0.865726757578494,0.903303721148225,1,-0.0375769635697306
2022-07-09,0.726114971106758,0.927298761953561,1,-0.201183790846803
2022-07-17,0.677434115054108,0.34415039096355,1,0.333283724090559
2022-07-24,0.686118450211677,0.321408566118584,1,0.364709884093093
2022-07-29,0.651846976136327,0.429218002537861,1,0.222628973598466
2022-08-01,0.626521401766777,0.435476554344619,1,0.191044847422157
2022-08-06,0.577039487962501,0.372820697274241,1,0.20421879068826
2022-08-07,0.567783491403519,0.384844810575067,1,0.182938680828452
2022-08-08,0.567908654539724,0.371088018822124,1,0.1968206357176
2022-08-13,0.524473190971596,0.332127378830879,1,0.192345812140717
2022-08-17,0.514134970557823,0.220185589929664,1,0.293949380628159
2022-08-18,0.520473602491009,0.220550861563867,1,0.299922740927142
2022-08-20,0.551821694216839,0.222466617336345,1,0.329355076880494
2022-08-25,0.573691185147834,0.258260476933144,1,0.315430708214691
2022-08-26,0.567148963243129,0.238561392245784,1,0.328587570997345
2022-08-29,0.558442135679749,0.29574348349374,1,0.262698652186009
2022-08-30,0.553271307533977,0.303859858163971,1,0.249411449370006
2022-09-02,0.561662611614288,0.328645644242987,1,0.233016967371301
2022-09-03,0.563677122291309,0.316767456749162,1,0.246909665542147
2022-09-05,0.593819991269331,0.313932240042899,1,0.279887751226433
2022-09-06,0.589765886915405,0.304704829986742,1,0.285061056928663
2022-09-07,0.60701684203171,0.295460287624321,1,0.311556554407389
2022-09-08,0.602174151288178,0.314829276458778,1,0.287344874829399
2022-09-09,0.599472486629032,0.323182590366264,1,0.276289896262768
2022-09-12,0.613959711790541,0.458903019788839,1,0.155056692001703
2022-09-15,0.630563739937958,0.607188161925688,1,0.0233755780122694
2022-09-16,0.611887161700527,0.606784928725028,1,0.0051022329754985
2022-09-17,0.585450760989959,0.461754487784127,1,0.123696273205832
2022-09-18,0.56946768910753,0.459161799593012,1,0.110305889514517
2022-09-19,0.570236423307481,0.458904294745432,1,0.111332128562049
2022-09-20,0.561818391326227,0.475784524458655,1,0.0860338668675721
2022-09-21,0.569646533612939,0.475977778548391,1,0.0936687550645477
2022-09-22,0.56828806604076,0.49148119987999,1,0.0768068661607702
2022-09-25,0.549475214636688,0.467697329894696,1,0.0817778847419922
2022-09-26,0.554433177205202,0.464067475487041,1,0.0903657017181604
2022-09-27,0.555581252461262,0.445975204414384,1,0.109606048046878
2022-09-28,0.574323912395288,0.444228018922605,1,0.130095893472683
2022-09-29,0.58540313298229,0.442569730046021,1,0.142833402936269
2022-09-30,0.578808191917567,0.448908883287596,1,0.129899308629972
2022-10-01,0.566110644276938,0.44801121366238,1,0.118099430614558
2022-10-02,0.558578379440917,0.448582062530953,1,0.109996316909964
2022-10-03,0.553466584209904,0.448168658863225,1,0.105297925346679
2022-10-04,0.54452621417905,0.449315519533541,1,0.0952106946455095
2022-10-05,0.539069351143656,0.426493243606716,1,0.11257610753694
2022-10-06,0.535500933471153,0.435183474140942,1,0.100317459330211
2022-10-08,0.508657932532617,0.298936589614638,1,0.20972134291798
2022-10-10,0.507534571792138,0.302586691140694,1,0.204947880651443
2022-10-11,0.5138004072785,0.292696360710674,1,0.221104046567826
2022-10-13,0.514174607113653,0.148978402474012,1,0.365196204639641
2022-10-14,0.494319579629674,0.140047865203044,1,0.354271714426631
2022-10-15,0.468038743928925,0.141626365580599,1,0.326412378348326
2022-10-18,0.427766202682796,0.123448504394609,1,0.304317698288187
2022-10-26,0.424973089540867,0.0721201137218298,1,0.352852975819037
2022-10-27,0.4195506746584,0.0857603893368967,1,0.333790285321503
2022-10-28,0.406228982663112,0.100175851550962,1,0.306053131112149
